124729,韩语
124729,雷鬼
124729,性感
1137056,轻音乐
1137056,韩语
1137056,思念
29183352,韩语
29183352,伤感
29183352,感动
16686,日语
16686,浪漫
16686,ACG
1024012,欧美
1024012,流行
1024012,影视原声
1049887,韩语
1049887,快乐
1049887,清新
1156030,韩语
1156030,快乐
1156030,清新
202620,日语
202620,影视原声
159237,日语
159237,孤独
159237,ACG
14258,日语
14258,华语
14258,影视原声
18073,日语
18073,兴奋
18073,ACG
22476,日语
22476,感动
22476,ACG
98423,欧美
98423,流行
98423,兴奋
783299,韩语
783299,流行
783299,R&B/Soul
14816,日语
14816,ACG
14816,怀旧
161902,日语
161902,ACG
17647,日语
17647,游戏
17647,ACG
12355025,欧美
12355025,电子
12355025,流行
12323255,日语
12323255,ACG
43199,欧美
816507,欧美
816507,清新
816507,治愈
72724,欧美
72724,流行
1032432,韩语
1032432,清新
1032432,下午茶
1032432,日语
1032432,流行
1032432,浪漫
1032432,游戏
1032432,影视原声
1032432,感动
1032432,网络歌曲
1032432,快乐
15248038,欧美
15248038,榜单
15248038,流行
15289,日语
15289,影视原声
15289,经典
31209,日语
12289114,欧美
12289114,韩语
12289114,电子
12169010,民族
12169010,日语
12169010,网络歌曲
312184,说唱
312184,日语
14372,日语
14372,影视原声
14372,榜单
12136081,日语
12136081,ACG
12136081,治愈
215538,欧美
215538,夜晚
215538,浪漫
12273264,欧美
12273264,电子
12273264,流行
12273264,地铁
45129,欧美
45129,韩语
45129,游戏
45129,世界音乐
45129,清晨
45129,流行
45129,夜晚
339594,日语
339594,ACG
339594,治愈
339594,轻音乐
13222556,日语
13222556,治愈
123293,说唱
123293,韩语
832305,韩语
832305,R&B/Soul
832305,流行
56756,欧美
56756,轻音乐
56756,治愈
850045,欧美
850045,日语
850045,电子
12196203,欧美
12196203,电子
12196203,治愈
12475609,欧美
12475609,电子
12475609,舞曲
912099,日语
912099,兴奋
912099,ACG
912099,运动
15875,韩语
17554,日语
17554,电子
17554,ACG
99993,欧美
99993,摇滚
99993,兴奋
964299,欧美
964299,另类/独立
964299,安静
133847,欧美
133847,电子
133847,快乐
124333,韩语
124333,流行
124333,思念
11975241,韩语
11975241,流行
11975241,治愈
11975241,浪漫
11975241,另类/独立
271321,欧美
271321,怀旧
271321,影视原声
771040,日语
771040,后摇
771040,ACG
41174,欧美
41174,影视原声
9945,欧美
9945,流行
9945,舞曲
13226265,欧美
13226265,影视原声
13226265,另类/独立
11999108,欧美
11999108,影视原声
14055085,欧美
14055085,韩语
14055085,游戏
31187,欧美
31187,民谣
31187,治愈
816248,欧美
816248,流行
816248,治愈
19604,日语
19604,思念
19604,孤独
19604,伤感
29989,欧美
29989,影视原声
3694,华语
3694,韩语
932042,韩语
932042,影视原声
932042,流行
12369066,日语
12369066,另类/独立
12369066,摇滚
14802030,欧美
14802030,影视原声
14802030,经典
12403025,欧美
12403025,经典
12403025,说唱
12029208,欧美
12029208,说唱
12029208,快乐
1170019,欧美
1170019,另类/独立
1170019,孤独
17442,日语
17442,夜晚
17442,孤独
17442,兴奋
1156338,日语
1156338,治愈
1156338,ACG
1060063,另类/独立
1060063,欧美
1060063,放松
29981,欧美
29981,另类/独立
29981,放松
1192052,韩语
1192052,流行
1192052,浪漫
658139,日语
658139,安静
658139,ACG
16133,日语
16133,华语
16133,影视原声
16266,日语
16266,电子
16266,另类/独立
40430,欧美
40430,怀旧
40430,经典
40430,流行
40430,摇滚
12080080,欧美
12080080,小语种
12080080,影视原声
12054388,电子
12054388,日语
12054388,流行
896226,日语
896226,影视原声
896226,ACG
20455,日语
20455,影视原声
1085035,日语
1085035,ACG
1085035,网络歌曲
1115032,日语
1115032,ACG
1115032,网络歌曲
12073436,欧美
12073436,流行
12073436,电子
29500485,欧美
29500485,电子
29500485,浪漫
102871,欧美
102871,摇滚
102871,另类/独立
31348,欧美
31348,说唱
31348,电子
31348,流行
12065091,欧美
12065091,流行
12065091,运动
12065091,夜晚
12065091,安静
17120,日语
17120,治愈
17120,流行
123826,韩语
123826,欧美
123826,流行
125822,韩语
125822,散步
125822,欧美
969013,日语
969013,ACG
1047337,欧美
1047337,电子
1047337,游戏
12047133,欧美
12047133,电子
12047133,兴奋
973004,日语
973004,孤独
973004,感动
1063115,韩语
1063115,夜晚
1063115,治愈
29597,欧美
29597,流行
29597,说唱
53823,运动
53823,欧美
53823,小语种
22367,日语
22367,ACG
22367,治愈
1078427,另类/独立
1078427,欧美
1078427,安静
990289,日语
990289,感动
990289,流行
990289,清新
126596,韩语
126596,伤感
126596,另类/独立
783257,欧美
783257,怀旧
783257,影视原声
12074640,电子
12074640,欧美
12074640,另类/独立
12041070,电子
12041070,欧美
12041070,另类/独立
21832,日语
21832,摇滚
21832,朋克
12475035,欧美
12475035,小语种
12475035,影视原声
124303,韩语
124303,流行
12226577,韩语
12226577,00后
13967,日语
13967,流行
13967,ACG
125237,韩语
125237,另类/独立
125237,流行
15021,日语
15021,流行
15021,电子
1049407,韩语
1049407,流行
1049407,影视原声
15851,韩语
15851,日语
15851,伤感
18095,日语
18095,另类/独立
673004,欧美
673004,流行
673004,另类/独立
62194,欧美
62194,摇滚
62194,说唱
1049414,日语
1049414,游戏
1049414,ACG
16592,日语
16592,思念
16592,ACG
12008168,欧美
12008168,小语种
